evento_id,ciclo_id,matriz_id,reprodutor_id,especie,raca_matriz,raca_reprodutor,idade_matriz,paridade,ecc,historico_matriz,taxa_reprodutor,tecnica,mes,estacao_favoravel,data_evento,tentativa_no_ciclo,dias_desde_parto,ciclos_anteriores_falha,prob_verdadeira,resultado
E-CA-001392,C-CA-M-00218-00,CA-M-00218,CA-R-0022,caprino,Anglo Nubiana,Saanen,4.2,0,2.8,0.79,0.6,IATF,3,1,2023-03-19,1,-1,0,0.79,prenhe
E-CA-001393,C-CA-M-00218-01,CA-M-00218,CA-R-0015,caprino,Anglo Nubiana,Saanen,4.2,0,2.8,0.79,0.41,IA_cervical,12,0,2023-12-06,1,112,0,0.653,vazia
E-CA-001394,C-CA-M-00218-01,CA-M-00218,CA-R-0012,caprino,Anglo Nubiana,Anglo Nubiana,4.2,0,2.8,0.79,0.79,IATF,12,0,2023-12-28,2,134,0,0.802,vazia
E-CA-001395,C-CA-M-00218-01,CA-M-00218,CA-R-0001,caprino,Anglo Nubiana,Anglo Nubiana,4.2,0,2.8,0.79,0.64,IA_laparoscopica,1,0,2024-01-15,3,152,0,0.605,prenhe
E-CA-001396,C-CA-M-00218-02,CA-M-00218,CA-R-0031,caprino,Anglo Nubiana,Alpina,4.2,0,2.8,0.79,0.73,IA_laparoscopica,9,0,2024-09-25,1,104,0,0.95,prenhe
E-CA-001397,C-CA-M-00219-00,CA-M-00219,CA-R-0014,caprino,Anglo Nubiana,Saanen,8.1,1,3.3,0.38,0.74,IA_cervical,2,0,2023-02-26,1,-1,0,0.574,prenhe
E-CA-001398,C-CA-M-00219-01,CA-M-00219,CA-R-0036,caprino,Anglo Nubiana,Alpina,8.1,1,3.3,0.38,0.82,IA_cervical,11,0,2023-11-05,1,102,0,0.766,prenhe
E-CA-001399,C-CA-M-00219-02,CA-M-00219,CA-R-0034,caprino,Anglo Nubiana,Caninde,8.1,1,3.3,0.38,0.32,IA_cervical,6,1,2024-06-17,1,75,0,0.432,vazia
E-CA-001400,C-CA-M-00219-02,CA-M-00219,CA-R-0028,caprino,Anglo Nubiana,Anglo Nubiana,8.1,1,3.3,0.38,0.67,IA_laparoscopica,7,0,2024-07-08,2,96,0,0.725,vazia
E-CA-001401,C-CA-M-00219-02,CA-M-00219,CA-R-0004,caprino,Anglo Nubiana,Boer,8.1,1,3.3,0.38,0.66,IA_laparoscopica,7,0,2024-07-27,3,115,0,0.633,prenhe
E-CA-001402,C-CA-M-00219-03,CA-M-00219,CA-R-0025,caprino,Anglo Nubiana,Anglo Nubiana,8.1,1,3.3,0.38,0.71,IATF,3,1,2025-03-15,1,81,0,0.625,vazia
E-CA-001403,C-CA-M-00219-03,CA-M-00219,CA-R-0029,caprino,Anglo Nubiana,Saanen,8.1,1,3.3,0.38,0.58,IATF,4,1,2025-04-08,2,105,0,0.662,prenhe
E-CA-001404,C-CA-M-00219-04,CA-M-00219,CA-R-0038,caprino,Anglo Nubiana,Anglo Nubiana,8.1,1,3.3,0.38,0.75,IA_cervical,11,0,2025-11-16,1,72,0,0.503,prenhe
E-CA-001405,C-CA-M-00220-00,CA-M-00220,CA-R-0021,caprino,Saanen,Saanen,6.5,1,2.8,0.92,0.76,IA_laparoscopica,8,0,2023-08-06,1,-1,0,0.842,prenhe
E-CA-001406,C-CA-M-00220-01,CA-M-00220,CA-R-0024,caprino,Saanen,Alpina,6.5,1,2.8,0.92,0.62,IATF,3,1,2024-03-13,1,70,0,0.727,prenhe
E-CA-001407,C-CA-M-00220-02,CA-M-00220,CA-R-0038,caprino,Saanen,Anglo Nubiana,6.5,1,2.8,0.92,0.75,IA_cervical,10,0,2024-10-15,1,66,0,0.667,prenhe
E-CA-001408,C-CA-M-00220-03,CA-M-00220,CA-R-0037,caprino,Saanen,Anglo Nubiana,6.5,1,2.8,0.92,0.89,IATF,6,1,2025-06-23,1,101,0,0.95,prenhe
E-CA-001409,C-CA-M-00220-04,CA-M-00220,CA-R-0031,caprino,Saanen,Alpina,6.5,1,2.8,0.92,0.73,IA_cervical,2,0,2026-02-10,1,82,0,0.706,vazia
E-CA-001410,C-CA-M-00220-04,CA-M-00220,CA-R-0028,caprino,Saanen,Anglo Nubiana,6.5,1,2.8,0.92,0.67,IA_laparoscopica,3,1,2026-03-05,2,105,0,0.899,prenhe
E-CA-001411,C-CA-M-00221-00,CA-M-00221,CA-R-0017,caprino,Boer,Caninde,8.1,4,2.5,0.4,0.69,IA_cervical,2,0,2023-02-07,1,-1,0,0.513,prenhe
E-CA-001412,C-CA-M-00221-01,CA-M-00221,CA-R-0036,caprino,Boer,Alpina,8.1,4,2.5,0.4,0.82,IA_cervical,10,0,2023-10-31,1,116,0,0.618,vazia
E-CA-001413,C-CA-M-00221-01,CA-M-00221,CA-R-0020,caprino,Boer,Pardo Alpina,8.1,4,2.5,0.4,0.71,IA_cervical,11,0,2023-11-20,2,136,0,0.478,prenhe
E-CA-001414,C-CA-M-00221-02,CA-M-00221,CA-R-0022,caprino,Boer,Saanen,8.1,4,2.5,0.4,0.6,IATF,6,1,2024-06-26,1,69,0,0.495,vazia
E-CA-001415,C-CA-M-00221-02,CA-M-00221,CA-R-0010,caprino,Boer,Saanen,8.1,4,2.5,0.4,0.64,IA_cervical,7,0,2024-07-17,2,90,0,0.374,prenhe
E-CA-001416,C-CA-M-00221-03,CA-M-00221,CA-R-0009,caprino,Boer,Boer,8.1,4,2.5,0.4,0.88,IA_cervical,4,1,2025-04-03,1,110,0,0.719,prenhe
E-CA-001417,C-CA-M-00221-04,CA-M-00221,CA-R-0021,caprino,Boer,Saanen,8.1,4,2.5,0.4,0.76,IA_cervical,11,0,2025-11-27,1,88,0,0.43,prenhe
E-CA-001418,C-CA-M-00222-00,CA-M-00222,CA-R-0022,caprino,Saanen,Saanen,9.1,3,3.4,0.47,0.6,IATF,7,0,2023-07-06,1,-1,0,0.719,prenhe
E-CA-001419,C-CA-M-00222-01,CA-M-00222,CA-R-0016,caprino,Saanen,Anglo Nubiana,9.1,3,3.4,0.47,0.62,IA_cervical,3,1,2024-03-25,1,113,0,0.733,prenhe
E-CA-001420,C-CA-M-00222-02,CA-M-00222,CA-R-0035,caprino,Saanen,Boer,9.1,3,3.4,0.47,0.42,IATF,10,0,2024-10-24,1,63,0,0.448,prenhe
E-CA-001421,C-CA-M-00222-03,CA-M-00222,CA-R-0021,caprino,Saanen,Saanen,9.1,3,3.4,0.47,0.76,IA_laparoscopica,7,0,2025-07-17,1,116,0,0.941,prenhe
E-CA-001422,C-CA-M-00223-00,CA-M-00223,CA-R-0035,caprino,Anglo Nubiana,Boer,3.2,4,3.9,0.51,0.42,IA_laparoscopica,1,0,2023-01-16,1,-1,0,0.666,prenhe
E-CA-001423,C-CA-M-00223-01,CA-M-00223,CA-R-0000,caprino,Anglo Nubiana,Pardo Alpina,3.2,4,3.9,0.51,0.69,IA_cervical,9,0,2023-09-11,1,88,0,0.528,prenhe
E-CA-001424,C-CA-M-00223-02,CA-M-00223,CA-R-0029,caprino,Anglo Nubiana,Saanen,3.2,4,3.9,0.51,0.58,IA_cervical,4,1,2024-04-14,1,66,0,0.482,prenhe
E-CA-001425,C-CA-M-00223-03,CA-M-00223,CA-R-0001,caprino,Anglo Nubiana,Anglo Nubiana,3.2,4,3.9,0.51,0.64,IATF,11,0,2024-11-24,1,74,0,0.601,vazia
E-CA-001426,C-CA-M-00223-03,CA-M-00223,CA-R-0033,caprino,Anglo Nubiana,Anglo Nubiana,3.2,4,3.9,0.51,0.79,IA_cervical,12,0,2024-12-18,2,98,0,0.64,prenhe
E-CA-001427,C-CA-M-00223-04,CA-M-00223,CA-R-0028,caprino,Anglo Nubiana,Anglo Nubiana,3.2,4,3.9,0.51,0.67,IA_laparoscopica,8,0,2025-08-26,1,101,0,0.849,prenhe
E-CA-001428,C-CA-M-00223-05,CA-M-00223,CA-R-0039,caprino,Anglo Nubiana,Caninde,3.2,4,3.9,0.51,0.8,IA_cervical,3,1,2026-03-31,1,67,0,0.646,prenhe
E-CA-001429,C-CA-M-00224-00,CA-M-00224,CA-R-0000,caprino,Boer,Pardo Alpina,9.2,0,2.8,0.24,0.69,IATF,9,0,2023-09-24,1,-1,0,0.474,vazia
E-CA-001430,C-CA-M-00224-00,CA-M-00224,CA-R-0003,caprino,Boer,Caninde,9.2,0,2.8,0.24,0.63,IA_laparoscopica,10,0,2023-10-16,2,-1,0,0.535,prenhe
E-CA-001431,C-CA-M-00224-01,CA-M-00224,CA-R-0020,caprino,Boer,Pardo Alpina,9.2,0,2.8,0.24,0.71,IA_cervical,6,1,2024-06-13,1,91,0,0.663,prenhe
E-CA-001432,C-CA-M-00224-02,CA-M-00224,CA-R-0024,caprino,Boer,Alpina,9.2,0,2.8,0.24,0.62,IA_laparoscopica,2,0,2025-02-06,1,88,0,0.579,prenhe
E-CA-001433,C-CA-M-00224-03,CA-M-00224,CA-R-0019,caprino,Boer,Anglo Nubiana,9.2,0,2.8,0.24,0.74,IA_cervical,9,0,2025-09-22,1,78,0,0.467,prenhe
E-CA-001434,C-CA-M-00224-04,CA-M-00224,CA-R-0036,caprino,Boer,Alpina,9.2,0,2.8,0.24,0.82,IA_cervical,4,1,2026-04-21,1,61,0,0.482,vazia
E-CA-001435,C-CA-M-00225-00,CA-M-00225,CA-R-0028,caprino,Moxoto,Anglo Nubiana,7.0,3,3.6,0.24,0.67,IA_cervical,9,0,2023-09-24,1,-1,0,0.458,vazia
E-CA-001436,C-CA-M-00225-00,CA-M-00225,CA-R-0034,caprino,Moxoto,Caninde,7.0,3,3.6,0.24,0.32,IATF,10,0,2023-10-12,2,-1,0,0.292,vazia
E-CA-001437,C-CA-M-00225-00,CA-M-00225,CA-R-0006,caprino,Moxoto,Pardo Alpina,7.0,3,3.6,0.24,0.75,IA_laparoscopica,11,0,2023-11-02,3,-1,0,0.394,prenhe
E-CA-001438,C-CA-M-00225-01,CA-M-00225,CA-R-0024,caprino,Moxoto,Alpina,7.0,3,3.6,0.24,0.62,IATF,7,0,2024-07-05,1,96,0,0.504,prenhe
E-CA-001439,C-CA-M-00225-02,CA-M-00225,CA-R-0015,caprino,Moxoto,Saanen,7.0,3,3.6,0.24,0.41,IA_cervical,2,0,2025-02-17,1,77,0,0.229,vazia
E-CA-001440,C-CA-M-00225-02,CA-M-00225,CA-R-0008,caprino,Moxoto,Pardo Alpina,7.0,3,3.6,0.24,0.62,IATF,3,1,2025-03-08,2,96,0,0.467,vazia
E-CA-001441,C-CA-M-00225-02,CA-M-00225,CA-R-0027,caprino,Moxoto,Anglo Nubiana,7.0,3,3.6,0.24,0.42,IATF,3,1,2025-03-26,3,114,0,0.378,vazia
E-CA-001442,C-CA-M-00225-03,CA-M-00225,CA-R-0030,caprino,Moxoto,Anglo Nubiana,7.0,3,3.6,0.24,0.79,IATF,5,1,2025-05-21,1,170,1,0.515,prenhe
E-CA-001443,C-CA-M-00226-00,CA-M-00226,CA-R-0017,caprino,Boer,Caninde,6.0,3,3.6,0.73,0.69,IA_cervical,6,1,2023-06-30,1,-1,0,0.807,prenhe
E-CA-001444,C-CA-M-00226-01,CA-M-00226,CA-R-0026,caprino,Boer,Saanen,6.0,3,3.6,0.73,0.47,IA_cervical,3,1,2024-03-24,1,118,0,0.807,prenhe
E-CA-001445,C-CA-M-00226-02,CA-M-00226,CA-R-0033,caprino,Boer,Anglo Nubiana,6.0,3,3.6,0.73,0.79,IA_cervical,11,0,2024-11-19,1,90,0,0.806,prenhe
E-CA-001446,C-CA-M-00226-03,CA-M-00226,CA-R-0002,caprino,Boer,Anglo Nubiana,6.0,3,3.6,0.73,0.72,IA_cervical,6,1,2025-06-28,1,71,0,0.697,vazia
E-CA-001447,C-CA-M-00226-03,CA-M-00226,CA-R-0029,caprino,Boer,Saanen,6.0,3,3.6,0.73,0.58,IA_cervical,7,0,2025-07-18,2,91,0,0.592,prenhe
E-CA-001448,C-CA-M-00227-00,CA-M-00227,CA-R-0000,caprino,Saanen,Pardo Alpina,5.5,4,2.7,0.21,0.69,IATF,10,0,2023-10-17,1,-1,0,0.528,vazia
E-CA-001449,C-CA-M-00227-00,CA-M-00227,CA-R-0028,caprino,Saanen,Anglo Nubiana,5.5,4,2.7,0.21,0.67,IA_laparoscopica,11,0,2023-11-09,2,-1,0,0.665,prenhe
E-CA-001450,C-CA-M-00227-01,CA-M-00227,CA-R-0013,caprino,Saanen,Anglo Nubiana,5.5,4,2.7,0.21,0.8,IA_cervical,6,1,2024-06-23,1,77,0,0.605,prenhe
E-CA-001451,C-CA-M-00227-02,CA-M-00227,CA-R-0005,caprino,Saanen,Anglo Nubiana,5.5,4,2.7,0.21,0.82,IA_cervical,2,0,2025-02-02,1,74,0,0.587,prenhe
E-CA-001452,C-CA-M-00227-03,CA-M-00227,CA-R-0029,caprino,Saanen,Saanen,5.5,4,2.7,0.21,0.58,IA_cervical,9,0,2025-09-08,1,68,0,0.377,prenhe
E-CA-001453,C-CA-M-00228-00,CA-M-00228,CA-R-0008,caprino,Boer,Pardo Alpina,5.2,2,2.8,1.0,0.62,IA_cervical,4,1,2023-04-29,1,-1,0,0.942,prenhe
E-CA-001454,C-CA-M-00228-01,CA-M-00228,CA-R-0035,caprino,Boer,Boer,5.2,2,2.8,1.0,0.42,IA_cervical,1,0,2024-01-18,1,114,0,0.859,prenhe
E-CA-001455,C-CA-M-00228-02,CA-M-00228,CA-R-0028,caprino,Boer,Anglo Nubiana,5.2,2,2.8,1.0,0.67,IATF,9,0,2024-09-20,1,96,0,0.95,prenhe
E-CA-001456,C-CA-M-00228-03,CA-M-00228,CA-R-0009,caprino,Boer,Boer,5.2,2,2.8,1.0,0.88,IA_laparoscopica,6,1,2025-06-16,1,119,0,0.95,prenhe
E-CA-001457,C-CA-M-00228-04,CA-M-00228,CA-R-0025,caprino,Boer,Anglo Nubiana,5.2,2,2.8,1.0,0.71,IA_laparoscopica,1,0,2026-01-19,1,67,0,0.95,prenhe
E-CA-001458,C-CA-M-00229-00,CA-M-00229,CA-R-0033,caprino,Caninde,Anglo Nubiana,1.7,0,4.1,0.53,0.79,IA_laparoscopica,3,1,2023-03-26,1,-1,0,0.764,vazia
E-CA-001459,C-CA-M-00229-00,CA-M-00229,CA-R-0030,caprino,Caninde,Anglo Nubiana,1.7,0,4.1,0.53,0.79,IA_cervical,4,1,2023-04-17,2,-1,0,0.411,prenhe
E-CA-001460,C-CA-M-00229-01,CA-M-00229,CA-R-0002,caprino,Caninde,Anglo Nubiana,1.7,0,4.1,0.53,0.72,IA_cervical,12,0,2023-12-15,1,92,0,0.39,vazia
E-CA-001461,C-CA-M-00229-01,CA-M-00229,CA-R-0026,caprino,Caninde,Saanen,1.7,0,4.1,0.53,0.47,IA_cervical,1,0,2024-01-02,2,110,0,0.292,vazia
E-CA-001462,C-CA-M-00229-01,CA-M-00229,CA-R-0036,caprino,Caninde,Alpina,1.7,0,4.1,0.53,0.82,IATF,1,0,2024-01-26,3,134,0,0.369,vazia
E-CA-001463,C-CA-M-00230-00,CA-M-00230,CA-R-0038,caprino,Alpina,Anglo Nubiana,1.5,5,2.6,0.34,0.75,IA_cervical,4,1,2023-04-02,1,-1,0,0.537,prenhe
E-CA-001464,C-CA-M-00230-01,CA-M-00230,CA-R-0016,caprino,Alpina,Anglo Nubiana,1.5,5,2.6,0.34,0.62,IA_laparoscopica,12,0,2023-12-24,1,116,0,0.73,prenhe
E-CA-001465,C-CA-M-00230-02,CA-M-00230,CA-R-0012,caprino,Alpina,Anglo Nubiana,1.5,5,2.6,0.34,0.79,IA_cervical,9,0,2024-09-06,1,107,0,0.646,prenhe
E-CA-001466,C-CA-M-00231-00,CA-M-00231,CA-R-0030,caprino,Anglo Nubiana,Anglo Nubiana,4.0,2,2.9,0.63,0.79,IA_cervical,2,0,2023-02-14,1,-1,0,0.824,vazia
E-CA-001467,C-CA-M-00231-00,CA-M-00231,CA-R-0009,caprino,Anglo Nubiana,Boer,4.0,2,2.9,0.63,0.88,IA_cervical,3,1,2023-03-09,2,-1,0,0.936,prenhe
E-CA-001468,C-CA-M-00231-01,CA-M-00231,CA-R-0008,caprino,Anglo Nubiana,Pardo Alpina,4.0,2,2.9,0.63,0.62,IA_cervical,10,0,2023-10-26,1,81,0,0.723,vazia
E-CA-001469,C-CA-M-00231-01,CA-M-00231,CA-R-0006,caprino,Anglo Nubiana,Pardo Alpina,4.0,2,2.9,0.63,0.75,IA_cervical,11,0,2023-11-18,2,104,0,0.757,prenhe
E-CA-001470,C-CA-M-00231-02,CA-M-00231,CA-R-0003,caprino,Anglo Nubiana,Caninde,4.0,2,2.9,0.63,0.63,IATF,7,0,2024-07-31,1,106,0,0.924,prenhe
E-CA-001471,C-CA-M-00232-00,CA-M-00232,CA-R-0016,caprino,Anglo Nubiana,Anglo Nubiana,2.8,5,4.2,0.06,0.62,IA_cervical,1,0,2023-01-15,1,-1,0,0.421,prenhe
E-CA-001472,C-CA-M-00232-01,CA-M-00232,CA-R-0025,caprino,Anglo Nubiana,Anglo Nubiana,2.8,5,4.2,0.06,0.71,IA_cervical,10,0,2023-10-02,1,110,0,0.455,prenhe
E-CA-001473,C-CA-M-00232-02,CA-M-00232,CA-R-0003,caprino,Anglo Nubiana,Caninde,2.8,5,4.2,0.06,0.63,IATF,6,1,2024-06-21,1,113,0,0.502,prenhe
E-CA-001474,C-CA-M-00232-03,CA-M-00232,CA-R-0007,caprino,Anglo Nubiana,Pardo Alpina,2.8,5,4.2,0.06,0.58,IA_laparoscopica,2,0,2025-02-26,1,100,0,0.539,vazia
E-CA-001475,C-CA-M-00232-03,CA-M-00232,CA-R-0030,caprino,Anglo Nubiana,Anglo Nubiana,2.8,5,4.2,0.06,0.79,IATF,3,1,2025-03-20,2,122,0,0.346,vazia
E-CA-001476,C-CA-M-00232-03,CA-M-00232,CA-R-0010,caprino,Anglo Nubiana,Saanen,2.8,5,4.2,0.06,0.64,IA_laparoscopica,4,1,2025-04-09,3,142,0,0.49,prenhe
E-CA-001477,C-CA-M-00232-04,CA-M-00232,CA-R-0000,caprino,Anglo Nubiana,Pardo Alpina,2.8,5,4.2,0.06,0.69,IA_cervical,12,0,2025-12-12,1,97,0,0.487,prenhe
E-CA-001478,C-CA-M-00233-00,CA-M-00233,CA-R-0015,caprino,Saanen,Saanen,1.8,2,2.9,0.48,0.41,IA_cervical,9,0,2023-09-22,1,-1,0,0.718,vazia
E-CA-001479,C-CA-M-00233-00,CA-M-00233,CA-R-0026,caprino,Saanen,Saanen,1.8,2,2.9,0.48,0.47,IATF,10,0,2023-10-16,2,-1,0,0.643,vazia
E-CA-001480,C-CA-M-00233-00,CA-M-00233,CA-R-0011,caprino,Saanen,Anglo Nubiana,1.8,2,2.9,0.48,0.39,IA_cervical,11,0,2023-11-05,3,-1,0,0.444,prenhe
E-CA-001481,C-CA-M-00233-01,CA-M-00233,CA-R-0003,caprino,Saanen,Caninde,1.8,2,2.9,0.48,0.63,IA_cervical,6,1,2024-06-09,1,67,0,0.825,prenhe
E-CA-001482,C-CA-M-00233-02,CA-M-00233,CA-R-0032,caprino,Saanen,Alpina,1.8,2,2.9,0.48,0.55,IA_cervical,1,0,2025-01-16,1,71,0,0.706,prenhe
E-CA-001483,C-CA-M-00233-03,CA-M-00233,CA-R-0031,caprino,Saanen,Alpina,1.8,2,2.9,0.48,0.73,IA_laparoscopica,8,0,2025-08-29,1,75,0,0.852,prenhe
E-CA-001484,C-CA-M-00234-00,CA-M-00234,CA-R-0030,caprino,Pardo Alpina,Anglo Nubiana,1.2,1,3.9,0.51,0.79,IATF,6,1,2023-06-04,1,-1,0,0.736,vazia
E-CA-001485,C-CA-M-00234-00,CA-M-00234,CA-R-0033,caprino,Pardo Alpina,Anglo Nubiana,1.2,1,3.9,0.51,0.79,IA_cervical,6,1,2023-06-25,2,-1,0,0.53,prenhe
E-CA-001486,C-CA-M-00234-01,CA-M-00234,CA-R-0005,caprino,Pardo Alpina,Anglo Nubiana,1.2,1,3.9,0.51,0.82,IA_cervical,3,1,2024-03-04,1,103,0,0.864,prenhe
E-CA-001487,C-CA-M-00234-02,CA-M-00234,CA-R-0003,caprino,Pardo Alpina,Caninde,1.2,1,3.9,0.51,0.63,IA_laparoscopica,10,0,2024-10-02,1,62,0,0.611,vazia
E-CA-001488,C-CA-M-00234-02,CA-M-00234,CA-R-0004,caprino,Pardo Alpina,Boer,1.2,1,3.9,0.51,0.66,IA_cervical,10,0,2024-10-20,2,80,0,0.324,vazia
E-CA-001489,C-CA-M-00234-02,CA-M-00234,CA-R-0015,caprino,Pardo Alpina,Saanen,1.2,1,3.9,0.51,0.41,IA_laparoscopica,11,0,2024-11-12,3,103,0,0.394,prenhe
E-CA-001490,C-CA-M-00235-00,CA-M-00235,CA-R-0005,caprino,Anglo Nubiana,Anglo Nubiana,9.8,2,2.7,0.3,0.82,IA_cervical,10,0,2023-10-21,1,-1,0,0.555,vazia
E-CA-001491,C-CA-M-00235-00,CA-M-00235,CA-R-0008,caprino,Anglo Nubiana,Pardo Alpina,9.8,2,2.7,0.3,0.62,IA_laparoscopica,11,0,2023-11-08,2,-1,0,0.461,prenhe
E-CA-001492,C-CA-M-00235-01,CA-M-00235,CA-R-0007,caprino,Anglo Nubiana,Pardo Alpina,9.8,2,2.7,0.3,0.58,IA_cervical,7,0,2024-07-27,1,112,0,0.468,prenhe
E-CA-001493,C-CA-M-00235-02,CA-M-00235,CA-R-0014,caprino,Anglo Nubiana,Saanen,9.8,2,2.7,0.3,0.74,IATF,2,0,2025-02-22,1,60,0,0.434,vazia
E-CA-001494,C-CA-M-00235-02,CA-M-00235,CA-R-0001,caprino,Anglo Nubiana,Anglo Nubiana,9.8,2,2.7,0.3,0.64,IATF,3,1,2025-03-13,2,79,0,0.345,prenhe
E-CA-001495,C-CA-M-00235-03,CA-M-00235,CA-R-0004,caprino,Anglo Nubiana,Boer,9.8,2,2.7,0.3,0.66,IA_cervical,11,0,2025-11-11,1,93,0,0.511,vazia
E-CA-001496,C-CA-M-00235-03,CA-M-00235,CA-R-0030,caprino,Anglo Nubiana,Anglo Nubiana,9.8,2,2.7,0.3,0.79,IA_cervical,11,0,2025-11-29,2,111,0,0.416,prenhe
E-CA-001497,C-CA-M-00236-00,CA-M-00236,CA-R-0004,caprino,Saanen,Boer,2.9,0,3.3,0.42,0.66,IA_cervical,1,0,2023-01-13,1,-1,0,0.694,prenhe
E-CA-001498,C-CA-M-00236-01,CA-M-00236,CA-R-0020,caprino,Saanen,Pardo Alpina,2.9,0,3.3,0.42,0.71,IA_cervical,8,0,2023-08-25,1,74,0,0.681,vazia
E-CA-001499,C-CA-M-00236-01,CA-M-00236,CA-R-0008,caprino,Saanen,Pardo Alpina,2.9,0,3.3,0.42,0.62,IA_cervical,9,0,2023-09-17,2,97,0,0.656,prenhe
E-CA-001500,C-CA-M-00236-02,CA-M-00236,CA-R-0013,caprino,Saanen,Anglo Nubiana,2.9,0,3.3,0.42,0.8,IA_cervical,4,1,2024-04-14,1,60,0,0.797,prenhe
E-CA-001501,C-CA-M-00236-03,CA-M-00236,CA-R-0010,caprino,Saanen,Saanen,2.9,0,3.3,0.42,0.64,IATF,12,0,2024-12-27,1,107,0,0.823,prenhe
E-CA-001502,C-CA-M-00237-00,CA-M-00237,CA-R-0023,caprino,Saanen,Boer,9.9,3,3.7,0.86,0.68,IA_cervical,5,1,2023-05-17,1,-1,0,0.639,prenhe
E-CA-001503,C-CA-M-00237-01,CA-M-00237,CA-R-0016,caprino,Saanen,Anglo Nubiana,9.9,3,3.7,0.86,0.62,IA_laparoscopica,1,0,2024-01-30,1,108,0,0.75,prenhe
E-CA-001504,C-CA-M-00237-02,CA-M-00237,CA-R-0038,caprino,Saanen,Anglo Nubiana,9.9,3,3.7,0.86,0.75,IATF,9,0,2024-09-10,1,74,0,0.668,prenhe
E-CA-001505,C-CA-M-00237-03,CA-M-00237,CA-R-0019,caprino,Saanen,Anglo Nubiana,9.9,3,3.7,0.86,0.74,IATF,5,1,2025-05-14,1,96,0,0.761,prenhe
E-CA-001506,C-CA-M-00237-04,CA-M-00237,CA-R-0039,caprino,Saanen,Caninde,9.9,3,3.7,0.86,0.8,IA_cervical,12,0,2025-12-12,1,62,0,0.536,prenhe
E-CA-001507,C-CA-M-00238-00,CA-M-00238,CA-R-0028,caprino,Boer,Anglo Nubiana,5.9,5,3.0,0.59,0.67,IA_cervical,4,1,2023-04-01,1,-1,0,0.826,prenhe
E-CA-001508,C-CA-M-00238-01,CA-M-00238,CA-R-0024,caprino,Boer,Alpina,5.9,5,3.0,0.59,0.62,IA_cervical,11,0,2023-11-06,1,69,0,0.639,prenhe
E-CA-001509,C-CA-M-00238-02,CA-M-00238,CA-R-0017,caprino,Boer,Caninde,5.9,5,3.0,0.59,0.69,IA_cervical,7,0,2024-07-10,1,97,0,0.793,vazia
E-CA-001510,C-CA-M-00238-02,CA-M-00238,CA-R-0025,caprino,Boer,Anglo Nubiana,5.9,5,3.0,0.59,0.71,IATF,7,0,2024-07-31,2,118,0,0.741,vazia
E-CA-001511,C-CA-M-00238-02,CA-M-00238,CA-R-0016,caprino,Boer,Anglo Nubiana,5.9,5,3.0,0.59,0.62,IA_cervical,8,0,2024-08-21,3,139,0,0.447,vazia
E-CA-001512,C-CA-M-00239-00,CA-M-00239,CA-R-0009,caprino,Alpina,Boer,2.7,1,3.2,0.63,0.88,IA_cervical,10,0,2023-10-10,1,-1,0,0.834,prenhe
E-CA-001513,C-CA-M-00239-01,CA-M-00239,CA-R-0015,caprino,Alpina,Saanen,2.7,1,3.2,0.63,0.41,IATF,6,1,2024-06-03,1,87,0,0.698,prenhe
E-CA-001514,C-CA-M-00239-02,CA-M-00239,CA-R-0003,caprino,Alpina,Caninde,2.7,1,3.2,0.63,0.63,IA_cervical,1,0,2025-01-19,1,80,0,0.604,prenhe
E-CA-001515,C-CA-M-00239-03,CA-M-00239,CA-R-0002,caprino,Alpina,Anglo Nubiana,2.7,1,3.2,0.63,0.72,IATF,10,0,2025-10-11,1,115,0,0.832,prenhe
E-CA-001516,C-CA-M-00240-00,CA-M-00240,CA-R-0033,caprino,Boer,Anglo Nubiana,2.3,0,3.6,0.39,0.79,IA_laparoscopica,9,0,2023-09-09,1,-1,0,0.757,vazia
E-CA-001517,C-CA-M-00240-00,CA-M-00240,CA-R-0010,caprino,Boer,Saanen,2.3,0,3.6,0.39,0.64,IATF,10,0,2023-10-03,2,-1,0,0.371,prenhe
E-CA-001518,C-CA-M-00240-01,CA-M-00240,CA-R-0028,caprino,Boer,Anglo Nubiana,2.3,0,3.6,0.39,0.67,IATF,6,1,2024-06-01,1,92,0,0.673,prenhe
E-CA-001519,C-CA-M-00240-02,CA-M-00240,CA-R-0003,caprino,Boer,Caninde,2.3,0,3.6,0.39,0.63,IA_cervical,2,0,2025-02-10,1,104,0,0.476,vazia
E-CA-001520,C-CA-M-00240-02,CA-M-00240,CA-R-0022,caprino,Boer,Saanen,2.3,0,3.6,0.39,0.6,IA_cervical,3,1,2025-03-04,2,126,0,0.546,vazia
E-CA-001521,C-CA-M-00240-02,CA-M-00240,CA-R-0035,caprino,Boer,Boer,2.3,0,3.6,0.39,0.42,IATF,3,1,2025-03-24,3,146,0,0.333,prenhe
E-CA-001522,C-CA-M-00240-03,CA-M-00240,CA-R-0037,caprino,Boer,Anglo Nubiana,2.3,0,3.6,0.39,0.89,IATF,11,0,2025-11-04,1,75,0,0.58,vazia
E-CA-001523,C-CA-M-00240-03,CA-M-00240,CA-R-0013,caprino,Boer,Anglo Nubiana,2.3,0,3.6,0.39,0.8,IA_cervical,11,0,2025-11-28,2,99,0,0.459,prenhe
